,date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume
0,2021-06-30,147.06,152.2,146.81,151.6,998256,15903,150.784015,149.44,True,True,9317.0
1,2021-07-01,154.88,155.25,150.69,153.14,938702,15435,153.117305,152.96,True,True,31788.0
2,2021-07-02,153.455,155.405,151.9,154.73,845141,13868,154.067916,152.67,False,True,31348.0
3,2021-07-06,153.9,154.57,148.68,150.18,705020,13164,149.994552,149.22,False,True,20989.0
4,2021-07-07,149.715,152.98,149.05,151.47,448764,9888,151.066965,149.5699,True,True,18402.0
5,2021-07-08,148.97,150.31,147.46,149.73,664709,10787,149.272535,148.701,True,True,10386.0
6,2021-07-09,152.81,154.08,151.72,153.53,728444,12426,153.483699,153.76,True,False,27602.0
7,2021-07-12,152.36,154.99,151.35,154.38,673755,11271,154.244133,154.03,False,True,7734.0
8,2021-07-13,154.3,154.66,151.8,154.17,671641,11753,153.575308,152.18,False,True,15966.0
9,2021-07-14,155.8,156.02,153.55,154.13,571394,10025,154.381724,154.05,False,True,12922.0
10,2021-07-15,154.55,158.09,153.955,155.96,1023216,14589,156.102375,157.51,True,False,37690.0
11,2021-07-16,156.3,156.74,151.7259,152.35,950977,12908,153.028377,152.84,False,False,20187.0
12,2021-07-19,148.41,149.565,144.84,147.62,912699,19221,147.382779,147.49,True,True,19080.0
13,2021-07-20,147.04,151.06,145.6,151.0,832618,15124,150.356284,149.78,False,True,12871.0
14,2021-07-21,152.69,154.58,151.27,151.47,767030,12428,151.998255,152.565,True,False,25229.0
15,2021-07-22,151.3,151.75,148.37,148.88,886922,15352,149.302315,149.38,True,False,20906.0
16,2021-07-23,150.85,155.395,148.9,152.81,1510469,20801,151.98249,150.72,True,True,90519.0
17,2021-07-26,154.66,155.35,151.38,153.56,998014,14898,153.393983,152.56,True,True,28145.0
18,2021-07-27,150.76,154.93,149.02,154.1,808723,14464,153.292307,153.945,True,True,29785.0
19,2021-07-28,154.23,154.64,152.0858,153.86,345082,8004,153.647087,152.57,True,True,16815.0
20,2021-07-29,154.89,156.65,154.96,155.68,529464,11862,155.822594,156.14,True,False,20143.0
21,2021-07-30,155.75,158.21,154.81,155.77,533744,10050,155.965567,155.85,True,False,20441.0
22,2021-08-02,156.9,158.57,153.96,153.99,570792,13183,155.183189,156.4,False,False,10698.0
23,2021-08-03,153.7,156.4,151.72,156.23,818645,14774,155.323621,154.55,True,True,21363.0
24,2021-08-04,155.04,155.775,152.52,152.53,464089,11006,153.497537,154.78,False,False,24505.0
25,2021-08-05,153.6,154.61,152.75,153.05,835124,14940,153.4893,153.12,True,False,9513.0
26,2021-08-06,155.0,156.27,154.1,155.46,541522,9549,155.405219,155.45,False,True,9043.0
27,2021-08-09,154.98,157.645,153.95,156.5,592671,11089,156.695247,156.385,True,True,19473.0
28,2021-08-10,156.53,161.0,156.4,160.34,676101,12731,160.051343,159.71,False,True,20443.0
29,2021-08-11,161.39,163.57,160.15,163.17,828409,13623,162.238765,161.23,True,True,15772.0
30,2021-08-12,163.155,163.81,161.23,162.82,485514,10786,162.702534,162.14,False,True,44034.0
31,2021-08-13,162.8,163.22,161.45,162.38,382744,8537,162.207195,162.0,True,True,12967.0
32,2021-08-16,161.01,161.0,158.25,159.51,591628,11079,159.531304,160.11,True,False,11729.0
33,2021-08-17,157.91,158.25,154.46,156.74,468865,11061,156.172218,156.31,False,True,12726.0
34,2021-08-18,156.22,157.09,154.68,154.83,470886,10903,155.770313,156.62,False,False,13331.0
35,2021-08-19,152.28,153.625,150.862,152.36,516255,10810,152.186086,151.4,False,True,14706.0
36,2021-08-20,151.98,154.23,151.58,153.81,668389,12676,153.243041,152.05,True,True,13350.0
37,2021-08-23,155.46,156.3,154.32,155.45,423057,8746,155.52256,155.2,True,True,10783.0
38,2021-08-24,156.03,157.96,155.63,157.44,425943,11274,157.222572,156.89,True,True,10556.0
39,2021-08-25,156.6,159.69,156.26,159.1,327115,7500,159.006933,158.89,True,True,5297.0
40,2021-08-26,158.35,158.99,157.42,158.19,364553,8639,158.34114,158.115,False,True,6161.0
41,2021-08-27,158.86,161.35,158.62,160.25,406341,8857,160.530307,160.21,True,True,10863.0
42,2021-08-30,161.05,161.16,159.33,159.38,358523,8168,160.162225,160.78,True,False,11485.0
43,2021-08-31,158.92,159.48,157.98,158.6,912040,12350,158.603409,158.69,True,False,20023.0
44,2021-09-01,158.18,159.2,156.1901,157.03,487435,11190,157.415419,157.42,True,False,14424.0
45,2021-09-02,157.39,159.2,156.27,156.4,537120,12233,157.055039,158.8,True,False,11411.0
46,2021-09-03,155.89,156.32,153.99,155.14,558617,11293,155.220158,154.51,False,True,16644.0
47,2021-09-07,153.6,154.159,151.69,152.48,669177,16092,152.624291,152.89,False,False,21794.0
48,2021-09-08,151.86,152.67,150.68,151.1,556356,12233,151.126149,150.87,False,True,14137.0
49,2021-09-09,150.68,154.465,150.63,152.86,451251,11627,153.351511,154.055,True,False,22621.0
50,2021-09-10,154.35,154.71,152.73,153.21,358623,9482,153.623569,153.3275,False,False,9980.0
51,2021-09-13,155.13,155.075,153.14,153.88,465900,11497,153.861995,154.3,True,False,11133.0
52,2021-09-14,153.49,154.955,149.51,149.71,712927,14383,150.687047,151.34,False,False,19666.0
53,2021-09-15,149.84,151.875,149.81,151.26,1098714,16551,151.0826,150.07,False,True,40938.0
54,2021-09-16,151.04,154.305,150.5,152.36,816572,13967,152.761408,152.06,True,True,37489.0
55,2021-09-17,151.62,152.5,147.87,148.91,1376870,14505,149.136513,148.86,True,True,15442.0
56,2021-09-20,144.32,145.64,142.18,145.19,1042292,17696,143.970827,144.1,True,True,20315.0
57,2021-09-21,146.68,146.75,143.725,146.0,788541,13353,145.610849,144.22,False,True,24890.0
58,2021-09-22,147.52,149.5,145.455,145.67,1185284,17042,146.717617,147.01,True,False,32865.0
59,2021-09-23,147.22,151.8696,146.33,149.45,1217681,19605,150.192439,149.07,True,True,30723.0
60,2021-09-24,149.17,153.99,148.9775,152.85,994364,16949,152.662409,151.33,False,True,17906.0
61,2021-09-27,154.71,156.8,154.47,155.26,861187,17562,155.459444,155.42,False,False,16244.0
62,2021-09-28,156.0,156.49,152.98,153.35,630209,14792,154.187264,155.57,True,False,15666.0
63,2021-09-29,153.52,154.49,152.06,153.85,433361,8678,153.901044,153.95,True,False,21503.0
64,2021-09-30,154.44,155.13,150.53,150.64,486575,10265,151.878495,153.89,True,False,10839.0
65,2021-10-01,152.0,154.27,150.81,153.32,482350,10898,152.921255,151.2,False,True,13833.0
66,2021-10-04,153.9,155.74,152.02,153.28,510872,12692,153.426201,153.71,True,False,17593.0
67,2021-10-05,153.84,160.38,153.95,159.79,917658,15362,159.053955,158.24,True,True,18005.0
68,2021-10-06,158.08,159.13,154.82,158.84,748344,14497,157.756196,155.28,False,True,14929.0
69,2021-10-07,160.59,161.6,159.17,160.07,516910,10766,160.42077,160.8231,False,False,15768.0
70,2021-10-08,160.53,160.95,158.77,159.07,455988,8149,159.524727,160.13,False,False,5818.0
71,2021-10-11,160.83,161.8,159.71,159.82,505237,7699,160.23956,161.59,True,False,9256.0
72,2021-10-12,159.05,160.1,158.7,159.24,546638,9887,159.362531,159.59,True,False,11949.0
73,2021-10-13,159.98,160.17,156.86,158.67,515448,12542,158.737949,157.94,True,True,8878.0
74,2021-10-14,160.23,163.09,160.0,162.74,599159,10395,162.328122,161.73,False,True,14474.0
75,2021-10-15,164.16,166.53,163.71,164.75,685261,13468,165.278527,165.09,True,False,20048.0
76,2021-10-18,163.78,164.6,163.02,163.98,545199,9899,163.891794,164.18,False,False,11157.0
77,2021-10-19,165.26,165.535,163.7,164.61,579812,10055,164.569398,164.67,False,False,9809.0
78,2021-10-20,166.03,168.84,165.01,166.56,604795,11661,166.82641,167.4,True,False,27951.0
79,2021-10-21,166.75,166.6066,163.93,165.77,537335,11913,165.239476,165.23,False,True,12521.0
80,2021-10-22,169.93,172.51,167.45,168.48,890110,15128,169.760235,171.85,True,False,23333.0
81,2021-10-25,170.0,171.98,167.75,171.41,628144,12376,170.986676,170.33,True,True,22890.0
82,2021-10-26,172.44,173.93,171.32,171.51,637629,12273,172.260577,172.875,False,False,16449.0
83,2021-10-27,169.58,170.52,163.46,163.58,683451,15774,165.718526,167.1,False,False,15933.0
84,2021-10-28,164.61,166.59,164.07,165.47,537444,12765,165.555237,166.0,True,False,15522.0
85,2021-10-29,163.55,165.33,160.55,161.51,837951,14969,162.003296,163.31,False,False,11975.0
86,2021-11-01,162.92,163.565,161.12,161.51,842105,14453,161.907521,162.89,True,False,13479.0
87,2021-11-02,162.63,166.67,161.79,166.13,804464,14331,164.870842,162.67,False,True,16797.0
88,2021-11-03,166.66,167.955,165.34,166.6,626611,13686,166.802903,167.16,True,False,14166.0
89,2021-11-04,167.04,167.76,165.62,166.82,695429,12512,166.554072,166.96,True,False,18455.0
90,2021-11-05,168.31,170.92,166.98,169.4,680263,11305,169.58868,169.89,False,False,15856.0
91,2021-11-08,170.42,172.44,169.78,169.99,676730,14499,170.656642,171.72,True,False,24605.0
92,2021-11-09,170.05,173.9,169.6432,172.91,809445,16209,172.471887,170.31,True,True,24347.0
93,2021-11-10,173.0,174.045,168.42,168.96,738780,14547,170.417969,173.7,True,False,20825.0
94,2021-11-11,168.75,171.56,168.6101,170.55,872989,11596,170.277533,169.73,True,True,15725.0
95,2021-11-12,171.88,172.175,170.06,170.13,894952,12961,170.803782,171.03,False,False,55074.0
96,2021-11-15,169.89,171.25,166.05,167.42,1051738,18621,167.663015,168.794,False,False,18805.0
97,2021-11-16,167.16,169.245,166.87,168.63,612057,12144,168.595291,167.04,False,True,12703.0
98,2021-11-17,168.18,168.69,166.59,166.9,456525,10009,167.169817,168.06,False,False,15563.0
99,2021-11-18,167.17,168.69,166.43,167.46,453119,10054,167.454419,167.23,False,True,7572.0
100,2021-11-19,166.62,167.17,164.075,165.74,428225,9869,165.820691,166.172,False,False,28934.0
101,2021-11-22,163.365,168.39,162.98,166.0,697209,12217,166.699776,165.41,True,True,31696.0
102,2021-11-23,167.04,169.12,165.32,167.49,578471,11457,167.638337,167.92,True,False,24028.0
103,2021-11-24,165.88,167.97,165.19,165.96,545630,10417,166.299858,166.825,True,False,11692.0
104,2021-11-26,159.85,162.64,159.05,160.89,389110,9083,160.908001,161.16,True,False,22639.0
105,2021-11-29,162.0,162.325,159.43,159.79,1010858,16751,160.514703,160.76,False,False,19145.0
106,2021-11-30,158.14,158.92,150.66,151.36,1331228,17949,152.092147,157.81,False,False,11108.0
107,2021-12-01,154.55,156.01,148.84,148.94,868128,15575,151.77346,154.78,True,False,44700.0
108,2021-12-02,149.19,154.91,148.53,153.84,823532,15412,153.043206,149.4,False,True,28138.0
109,2021-12-03,154.85,157.35,152.18,153.42,680376,13747,154.265444,156.66,True,False,25541.0
110,2021-12-06,155.63,159.88,155.065,158.16,714578,12257,158.253409,155.745,False,True,13847.0
111,2021-12-07,160.07,161.66,159.42,159.85,1183450,14880,160.439459,160.63,True,False,72159.0
112,2021-12-08,160.88,161.18,158.3,159.82,680325,12948,159.792168,160.585,False,False,44877.0
113,2021-12-09,158.09,159.86,157.68,158.62,451161,9026,159.012933,158.375,False,True,11509.0
114,2021-12-10,160.13,161.35,158.98,160.92,602422,10127,160.403276,160.55,False,True,27190.0
115,2021-12-13,160.45,160.95,158.03,158.07,621707,12042,159.068019,159.58,False,False,11601.0
116,2021-12-14,157.52,161.62,156.79,159.59,791188,14593,159.682749,158.46,True,True,23941.0
117,2021-12-15,159.37,160.31,156.5275,160.03,737100,14337,159.352994,157.81,False,True,15721.0
118,2021-12-16,162.47,164.32,161.43,163.08,658843,12750,163.148096,162.825,True,True,54540.0
119,2021-12-17,162.08,162.4189,158.95,159.23,1538554,15522,159.81118,161.07,False,False,128852.0
120,2021-12-20,156.45,157.34,152.415,155.9,693233,14023,154.696985,155.38,False,True,21379.0
121,2021-12-21,158.21,160.25,157.47,158.54,920316,13329,159.179428,158.59,True,False,10430.0
122,2021-12-22,158.5,159.92,157.53,159.47,504520,9955,159.109298,157.89,False,True,17218.0
123,2021-12-23,160.59,162.44,160.01,161.32,307623,7054,161.634003,161.56,True,False,7481.0
124,2021-12-27,162.14,163.91,161.36,163.83,255663,5972,163.145076,162.3,True,True,25262.0
125,2021-12-28,163.81,165.965,163.57,165.48,283774,6469,165.390635,164.37,True,True,7548.0
126,2021-12-29,166.34,167.74,165.5,167.08,306629,6304,166.701701,166.35,True,True,6124.0
127,2021-12-30,168.0,168.34,166.07,166.13,388790,7952,166.848647,167.58,True,False,4760.0
128,2021-12-31,165.38,169.02,165.24,168.06,460561,9706,167.830962,166.63,True,True,10379.0
129,2022-01-03,168.78,169.63,166.62,167.49,693408,11963,167.635672,169.55,True,False,19609.0
130,2022-01-04,169.15,172.71,168.725,172.18,567876,11647,171.783471,169.89,True,True,12899.0
131,2022-01-05,173.4,176.5,171.915,173.82,884196,15943,174.685804,175.73,True,False,45071.0
132,2022-01-06,175.46,175.73,171.54,171.71,562636,12897,172.557224,174.98,False,False,27742.0
133,2022-01-07,171.95,173.15,171.025,172.07,712559,11078,172.250916,172.24,False,False,15097.0
134,2022-01-10,172.68,173.265,168.18,170.29,581118,13020,169.966286,172.885,True,False,20366.0
135,2022-01-11,171.26,171.495,168.38,171.16,393530,8997,170.511771,170.415,False,True,10830.0
136,2022-01-12,172.68,173.9,171.36,172.74,380441,8271,172.459292,173.5,True,False,18136.0
137,2022-01-13,173.34,175.3,172.725,173.36,713086,11241,173.884966,173.16,True,True,16573.0
138,2022-01-14,171.05,173.95,169.94,173.53,542651,13023,172.54482,171.27,False,True,16810.0
