,date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume
0,2021-06-30,179.97,181.7,179.44,179.91,1105922,20634,180.212846,180.7,False,False,25779.0
1,2021-07-01,179.61,180.575,178.54,178.85,999471,19239,179.414768,179.1,False,False,29797.0
2,2021-07-02,179.56,180.85,178.74,179.29,708234,16658,179.740682,179.71,True,False,18661.0
3,2021-07-06,179.51,182.03,179.22,181.3,1067329,20126,181.103583,181.25,True,True,49290.0
4,2021-07-07,181.5,187.39,181.27,185.37,2007068,36573,185.651871,185.41,True,False,96853.0
5,2021-07-08,183.86,185.83,181.32,181.88,1363232,25153,182.431161,182.72,False,False,29816.0
6,2021-07-09,181.92,182.81,180.11,180.88,1102052,20475,180.810546,180.4,False,True,27851.0
7,2021-07-12,180.19,181.0,178.56,179.8,826281,17977,179.585956,180.23,True,False,29298.0
8,2021-07-13,180.0,180.62,178.3,178.95,965373,17997,179.344359,180.2527,True,False,13042.0
9,2021-07-14,178.94,181.395,178.05,180.6,811173,16204,180.405874,180.61,True,False,37898.0
10,2021-07-15,181.34,181.74,178.89,181.57,891824,17552,180.932613,180.1443,False,True,19949.0
11,2021-07-16,182.32,187.13,181.75,186.32,1374388,24768,185.449349,184.0,False,True,60482.0
12,2021-07-19,187.0,191.75,185.17,187.74,2097102,36844,187.727961,187.32,False,True,90620.0
13,2021-07-20,187.83,189.81,182.28,182.39,1827050,31349,184.306669,187.72,True,False,33461.0
14,2021-07-21,182.65,182.88,178.745,178.84,1263449,23007,179.717625,181.09,True,False,42467.0
15,2021-07-22,178.04,184.56,177.34,180.71,2270054,32044,181.073712,182.38,True,False,91220.0
16,2021-07-23,179.14,185.09,178.77,184.77,1081753,20809,183.011451,180.725,True,True,19703.0
17,2021-07-26,184.5,187.45,183.41,185.62,1333440,22132,185.784479,185.8,True,False,43418.0
18,2021-07-27,184.68,186.32,182.02,182.83,1587278,27222,183.608512,185.47,False,False,57321.0
19,2021-07-28,182.0,183.645,181.05,181.71,989685,19511,182.032764,183.19,True,False,28944.0
20,2021-07-29,182.44,184.29,181.37,182.84,1028303,17861,182.84045,181.42,False,True,19061.0
21,2021-07-30,183.75,183.79,180.4,180.89,1291098,18765,181.426988,182.43,True,False,41335.0
22,2021-08-02,180.48,181.84,178.91,181.2,1506811,26276,180.872125,181.3901,True,False,51799.0
23,2021-08-03,163.0,166.39,159.3202,164.06,9870543,135215,162.41104,160.25,False,True,461826.0
24,2021-08-04,162.54,166.9,162.5,165.61,2555062,46015,165.381056,166.045,True,False,71344.0
25,2021-08-05,165.59,166.225,162.74,163.56,1979260,35010,163.678759,164.4501,False,False,65356.0
26,2021-08-06,163.48,164.35,161.74,162.58,1541872,27871,162.846488,163.7,True,False,56625.0
27,2021-08-09,163.2,165.31,162.58,164.85,1328086,24847,164.121744,162.81,False,True,44611.0
28,2021-08-10,164.33,165.85,163.17,164.84,1123685,21854,164.407904,164.91,False,False,43007.0
29,2021-08-11,164.81,166.75,164.1,166.52,1182676,22588,165.850942,165.05,False,True,22775.0
30,2021-08-12,166.56,167.46,165.67,166.76,1086004,19625,166.578183,166.77,True,False,35185.0
31,2021-08-13,166.97,169.255,166.65,168.45,1028253,19950,168.27139,168.095,False,True,32531.0
32,2021-08-16,169.0,171.8,168.5001,169.89,1526474,26470,170.410832,171.3775,True,False,59171.0
33,2021-08-17,169.98,172.0,169.365,171.22,1551277,25304,170.7473,170.29,True,True,36862.0
34,2021-08-18,170.93,171.4865,167.09,168.44,976376,19759,168.723705,167.91,False,True,52490.0
35,2021-08-19,168.69,171.44,168.64,171.1,1127084,17985,170.522819,170.09,True,True,33041.0
36,2021-08-20,172.06,173.03,169.98,170.06,1050622,18280,171.104651,172.165,True,False,28172.0
37,2021-08-23,169.21,169.7,167.75,168.2,1139318,21222,168.755063,169.08,False,False,36322.0
38,2021-08-24,167.88,168.44,166.45,166.69,1168374,20245,167.13135,168.17,True,False,33578.0
39,2021-08-25,166.25,166.24,164.5,164.83,1746547,27265,165.054067,165.355,False,False,32127.0
40,2021-08-26,164.5,166.25,164.27,165.0,1077474,17436,165.33465,165.22,True,False,35968.0
41,2021-08-27,164.48,166.2,164.266,164.86,734591,15250,165.257896,165.73,True,False,23993.0
42,2021-08-30,165.0,166.86,164.86,166.84,1031475,16652,166.134136,165.36,False,True,33644.0
43,2021-08-31,167.25,168.12,165.955,168.05,1056777,19400,167.454359,167.55,True,True,60517.0
44,2021-09-01,167.97,171.43,167.64,170.8,2320844,29044,170.556242,169.5,False,True,45556.0
45,2021-09-02,170.58,171.88,169.8,170.0,1499415,20998,170.401428,170.56,False,False,106396.0
46,2021-09-03,167.65,170.58,166.8678,169.51,1516757,22491,169.823707,169.41,False,True,55816.0
47,2021-09-07,169.06,169.7,166.72,168.13,1143157,24669,168.248697,167.29,False,True,37593.0
48,2021-09-08,168.39,171.72,168.05,169.75,1004759,19137,170.167451,170.455,True,False,38951.0
49,2021-09-09,169.23,169.95,168.06,168.93,933683,21686,168.938506,168.21,False,True,24976.0
50,2021-09-10,168.58,170.16,168.0,169.68,885063,18823,169.088018,168.28,True,True,35045.0
51,2021-09-13,170.09,172.44,169.77,171.21,1250732,23509,171.049286,171.155,False,True,32601.0
52,2021-09-14,172.37,172.44,170.0,172.24,1239075,22472,171.584345,171.27,True,True,23262.0
53,2021-09-15,172.29,173.205,168.88,168.92,1589273,24598,170.139414,171.2086,False,False,50573.0
54,2021-09-16,168.56,169.31,165.99,166.61,1589635,25849,166.897211,166.255,False,True,56985.0
55,2021-09-17,165.88,168.375,165.85,166.09,2546132,26709,166.534418,166.75,False,False,20941.0
56,2021-09-20,166.05,167.25,163.73,164.78,1468667,25771,165.233545,165.42,False,False,29786.0
57,2021-09-21,164.81,166.26,163.23,163.77,1267698,22603,164.056991,163.72,False,True,51160.0
58,2021-09-22,164.66,165.0,161.98,162.19,1051717,20981,162.801084,163.77,False,False,14832.0
59,2021-09-23,162.0,163.32,161.66,162.39,1452260,23438,162.214378,162.12,False,True,24089.0
60,2021-09-24,162.33,165.06,162.32,164.56,1162922,22281,164.089355,163.585,True,True,60527.0
61,2021-09-27,164.32,165.74,163.1,164.87,840791,17671,164.943616,164.4057,True,True,12218.0
62,2021-09-28,165.21,167.09,164.38,166.66,982495,22192,166.130299,165.8471,False,True,28345.0
63,2021-09-29,166.53,169.31,166.11,168.11,1361932,21086,168.20561,167.785,False,True,117159.0
64,2021-09-30,168.2,168.38,165.57,165.61,1118218,21562,166.547148,166.24,False,False,63541.0
65,2021-10-01,165.07,165.64,162.3,164.52,1897004,25686,164.519551,164.225,True,True,70746.0
66,2021-10-04,164.69,165.82,163.0,163.73,1010939,22047,163.93984,164.37,False,False,27279.0
67,2021-10-05,163.77,164.1395,161.88,162.62,1076806,18718,162.737975,162.17,False,True,41581.0
68,2021-10-06,162.66,165.62,162.115,165.17,949595,20529,164.311102,163.46,False,True,20225.0
69,2021-10-07,164.81,166.59,164.09,165.06,827106,17780,165.323511,164.76,True,True,32995.0
70,2021-10-08,165.06,165.09,162.37,163.48,724352,16456,163.50468,163.14,True,True,35310.0
71,2021-10-11,163.8,164.109,162.05,162.19,638828,14703,162.612559,162.86,False,False,18451.0
72,2021-10-12,162.55,164.53,162.19,162.96,847532,15949,163.183942,163.65,True,False,31229.0
