date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume
2019-06-11,111.39,111.66,109.525,110.16,1706288,19470,110.090536,111.54,False,False,304.0
2019-06-12,110.09,111.7,110.09,111.44,1907492,20164,111.298741,110.92,True,True,115475.0
2019-06-13,111.99,112.25,109.6,110.03,1790158,18618,110.219362,111.11,False,False,128174.0
2019-06-14,109.72,111.45,109.51,110.79,1794094,14821,110.812396,109.77,False,True,100.0
2019-06-17,110.96,111.25,110.035,110.81,1726693,11250,110.724107,111.03,True,False,39687.0
2019-06-18,111.17,113.49,110.72,113.38,2572933,23726,112.676987,111.25,False,True,500.0
2019-06-19,113.33,114.45,113.03,114.28,2026663,19067,113.834207,114.11,False,True,900.0
2019-06-20,115.43,116.47,112.81,112.97,3083317,28715,113.685976,115.0,False,False,100.0
2019-06-21,112.76,113.91,111.9,112.88,3468821,22024,112.932954,112.06,False,True,441986.0
2019-06-24,113.36,114.0335,112.465,113.47,1875706,21542,113.401652,113.06,False,True,105383.0
2019-06-25,114.54,115.42,113.72,113.86,1671194,19383,114.257236,114.64,True,False,130713.0
2019-06-26,113.76,114.405,111.67,113.05,1743138,20210,113.044226,113.7,False,False,209.0
2019-06-27,113.2,113.78,112.58,112.76,1348942,17729,112.88222,113.34,True,False,47569.0
2019-06-28,112.99,113.61,112.28,113.49,2414061,17788,113.249252,113.1561,True,True,55320.0
2019-07-01,114.23,114.4127,113.09,113.57,1475133,17302,113.598547,112.94,False,True,6987.0
2019-07-02,113.94,114.7698,113.21,114.59,1568108,19824,114.141403,113.65,False,True,150358.0
2019-07-03,114.72,115.42,114.265,115.34,1051999,12905,114.91043,114.85,False,True,68068.0
2019-07-05,115.16,115.63,113.91,114.18,1762448,16384,114.651549,115.34,True,False,308407.0
2019-07-08,113.79,114.36,113.3,114.1,1269845,14765,114.033865,113.83,True,True,48705.0
2019-07-09,113.48,114.76,112.75,113.26,2721981,29808,113.348799,113.67,True,False,104315.0
2019-07-10,113.31,115.62,113.175,114.57,1764112,19190,114.586856,113.65,False,True,100.0
2019-07-11,114.32,114.56,113.325,114.35,1588019,17786,113.994995,114.75,False,False,100.0
2019-07-12,114.61,114.96,112.43,113.31,1473388,18461,113.207467,113.61,False,False,89754.0
2019-07-15,113.16,113.77,112.51,113.57,1255269,13899,113.439445,113.77,False,False,300.0
2019-07-16,114.63,115.04,113.47,113.48,1214627,13215,113.791858,114.21,True,False,875.0
2019-07-17,114.0,114.96,113.565,113.68,1930290,20036,113.942234,114.62,True,False,123685.0
2019-07-18,114.02,115.2,114.02,114.94,1177706,15772,114.694052,114.2,False,True,70829.0
2019-07-19,115.64,115.89,114.01,114.09,1838967,18613,114.604631,119.71,False,False,500.0
2019-07-22,115.09,116.69,114.22,115.94,3063419,22584,115.93387,114.94,True,True,76729.0
2019-07-23,115.62,116.14,114.4424,115.94,1209577,15578,115.45268,115.46,False,True,752.0
2019-07-24,115.81,115.94,114.04,115.44,1581163,17687,115.034479,116.1,False,False,400.0
2019-07-25,115.42,115.975,114.47,114.65,1174501,14035,115.086681,115.53,False,False,100.0
2019-07-26,115.15,115.15,114.46,115.11,1576546,17149,114.805086,114.745,False,True,123195.0
2019-07-29,115.07,115.98,114.4,115.55,1541494,17619,115.557301,115.11,False,True,300.0
2019-07-30,115.0,115.84,114.31,115.79,1380767,14871,115.544791,115.49,True,True,115030.0
2019-07-31,115.47,116.36,114.36,114.89,2099847,20508,115.393459,115.824,True,False,90091.0
2019-08-01,114.9,117.03,114.02,115.7,2101166,23158,115.793824,114.15,False,True,99659.0
2019-08-02,115.7,116.98,115.42,116.36,2226984,21790,116.241275,115.865,True,True,165823.0
2019-08-05,114.95,115.52,111.87,112.57,3488143,37630,113.510334,114.81,False,False,136902.0
2019-08-06,118.8,121.81,117.48,121.17,4042312,37577,120.334418,113.25,True,True,230.0
2019-08-07,120.55,121.4,118.56,120.89,2659038,28790,120.307955,119.55,False,True,406.0
2019-08-08,121.74,124.34,121.5,124.11,2294975,21169,123.585894,122.28,True,True,144725.0
2019-08-09,124.28,125.88,123.92,125.07,1661032,20785,124.931064,124.1,False,True,180.0
2019-08-12,123.89,124.47,122.265,123.64,1260773,17224,123.495535,126.17,False,False,130.0
2019-08-13,124.32,125.48,122.54,124.7,1787789,22800,124.783608,124.16,True,True,84651.0
2019-08-14,123.4,124.42,121.58,121.79,1888996,19535,122.487377,124.39,False,False,150.0
2019-08-15,121.88,124.11,121.53,123.68,1650691,19368,123.191497,117.0,False,True,128.0
2019-08-16,124.32,125.6,123.97,125.37,1209664,14054,125.066101,124.1645,False,True,120841.0
2019-08-19,126.02,127.37,125.65,126.75,1137024,13345,126.694887,125.84,False,True,120.0
2019-08-20,127.16,128.41,125.94,126.05,1657143,18464,126.858393,127.24,False,False,260.0
2019-08-21,126.84,128.13,126.2,127.64,1874969,17084,127.507204,126.89,False,True,100.0
2019-08-22,127.87,128.11,125.52,126.64,2397878,20186,126.559768,127.5588,False,False,85936.0
2019-08-23,126.58,127.49,122.42,123.07,2321435,26747,124.122187,126.09,False,False,73197.0
2019-08-26,124.31,126.24,124.2468,126.2,1267522,15833,125.583486,124.7,True,True,60775.0
2019-08-27,127.01,127.47,124.75,125.24,2394879,20941,125.720292,126.88,False,False,300.0
2019-08-28,124.75,126.27,124.46,125.77,1110533,15272,125.668086,125.06,True,True,97471.0
2019-08-29,126.47,126.955,125.195,126.68,1498847,17699,126.205106,125.66,False,True,80142.0
2019-08-30,127.13,127.4435,125.662,126.42,1601187,15656,126.389021,126.8236,False,False,53848.0
2019-09-03,126.13,127.45,125.98,127.04,1891376,20888,126.945808,127.305,True,False,94968.0
2019-09-04,127.65,127.79,126.5781,127.59,1955841,19731,127.323644,126.82,False,True,97756.0
2019-09-05,128.7,129.03,127.71,128.07,1721439,20322,128.170599,128.76,True,False,600.0
2019-09-06,128.28,129.48,127.855,128.43,1698163,18461,128.404972,128.8152,True,False,69900.0
2019-09-09,129.6,130.08,125.79,126.66,2601577,25599,126.876771,130.0,False,False,156.0
2019-09-10,125.42,125.82,121.61,123.03,3089430,35125,122.674942,123.61,False,False,143576.0
2019-09-11,122.83,124.28,120.01,120.7,3365874,35782,121.204351,123.03,False,False,273.0
2019-09-12,121.29,122.86,121.06,121.69,2444834,25833,122.003207,121.54,True,True,127341.0
2019-09-13,121.71,122.2,120.235,121.02,3116226,23528,121.172901,121.8,False,False,102.0
2019-09-16,120.0,120.74,119.52,119.64,2651386,21906,119.84496,119.94,False,False,755.0
2019-09-17,120.07,122.85,120.07,122.42,2187941,23751,121.949747,119.64,False,True,427.0
2019-09-18,122.78,123.57,121.985,123.24,1681616,19354,122.837756,122.3406,False,True,50416.0
2019-09-19,123.4,124.85,123.32,124.27,1424399,17331,124.343662,123.98,True,True,49200.0
2019-09-20,124.92,126.14,124.64,125.62,2597889,20876,125.508542,125.45,True,True,548108.0
2019-09-23,125.35,126.45,124.27,125.08,1611524,18482,125.295632,125.89,True,False,87005.0
2019-09-24,125.48,126.37,124.56,125.05,1848190,20347,125.210481,125.63,True,False,67837.0
2019-09-25,124.65,125.33,123.9,124.78,1197934,14473,124.58781,124.82,False,False,509.0
2019-09-26,124.9,126.525,124.9,126.06,1870787,22333,125.890869,125.93,True,True,73377.0
2019-09-27,126.77,126.92,123.43,123.9,1664029,19658,124.310836,126.67,True,False,800.0
2019-09-30,124.82,125.3027,123.875,124.59,1951651,17856,124.604236,125.01,True,False,438.0
2019-10-01,124.99,126.12,124.53,125.12,1565194,19886,125.143242,124.985,False,True,106848.0
2019-10-02,124.12,125.2,121.57,122.29,1743534,20936,122.533348,124.34,False,False,300.0
2019-10-03,121.95,124.74,121.9,124.28,1689073,18031,123.995823,123.49,True,True,54044.0
2019-10-04,124.96,127.24,124.96,127.05,1471506,18129,126.56224,125.45,True,True,61372.0
2019-10-07,126.33,127.0,125.785,126.07,1009879,13184,126.247631,126.61,False,False,312.0
2019-10-08,125.01,126.83,124.315,125.38,1776857,19021,125.570931,124.55,False,True,59436.0
2019-10-09,125.97,126.89,125.2249,126.43,1486043,16060,126.250552,125.38,False,True,300.0
2019-10-10,126.03,128.43,125.62,127.41,1918456,16298,127.468909,126.37,True,True,60217.0
2019-10-11,128.2,130.09,128.05,128.47,2316329,26214,129.291915,128.38,False,True,116.0
2019-10-14,128.6,129.0,126.26,126.59,1897456,22252,126.869733,128.44,False,False,54620.0
2019-10-15,127.31,130.2,127.225,128.71,2028923,23555,129.08198,126.28,False,True,108.0
2019-10-16,128.42,129.14,127.51,127.93,1656072,16997,128.159295,128.36,False,False,70811.0
2019-10-17,128.83,129.02,127.93,128.47,1518600,17129,128.466385,128.4009,False,True,68403.0
2019-10-18,128.16,129.365,127.66,128.12,2451441,20836,128.277411,128.46,False,False,114.0
2019-10-21,128.23,128.5,125.85,126.45,1674021,19547,126.512039,129.59,False,False,200.0
2019-10-22,127.0,127.2,122.45,122.81,2338223,23955,123.763138,127.07,True,False,44733.0
2019-10-23,122.45,123.004,121.04,121.8,2848192,29909,121.842582,122.81,False,False,479.0
2019-10-24,122.61,124.02,122.52,122.95,2228217,21434,123.063952,122.73,False,True,200.0
2019-10-25,123.17,124.72,123.11,124.36,1561029,14351,124.312242,123.19,False,True,200.0
2019-10-28,124.46,125.83,124.24,125.13,1441780,18741,125.246452,124.6791,True,True,82522.0
2019-10-29,125.69,127.644,125.69,126.16,1683741,18450,126.556676,125.25,False,True,100.0
2019-10-30,126.66,127.91,126.05,127.6,2044148,20982,127.109402,126.5,False,True,95154.0
2019-10-31,127.44,128.31,127.13,127.92,1905320,17771,127.792358,127.95,True,False,58472.0
2019-11-01,128.78,129.18,125.26,125.34,2466342,24327,126.296026,127.92,False,False,100.0
2019-11-04,126.07,126.27,124.31,124.76,1918835,21040,124.921466,126.68,False,False,202.0
2019-11-05,124.76,124.89,119.81,120.25,4491973,40100,120.797224,123.34,False,False,88592.0
2019-11-06,120.49,121.775,120.04,121.47,3509763,28635,121.084133,120.25,False,True,1025.0
2019-11-07,125.42,126.0,120.135,121.03,3945467,37035,121.701727,124.98,False,False,149.0
2019-11-08,120.82,121.75,116.31,117.86,3818916,38475,117.910523,121.03,False,False,149.0
2019-11-11,117.29,118.15,116.29,117.03,2035190,21543,116.92773,119.0,False,False,100.0
2019-11-12,116.67,118.05,116.1,117.2,2131437,24400,117.031515,117.0,True,True,750.0
2019-11-13,116.99,117.74,115.89,116.45,2508296,26169,116.539209,116.58,False,False,663.0
2019-11-14,116.15,117.15,114.96,116.25,1958581,24474,116.275968,115.995,False,True,98784.0
2019-11-15,116.72,117.92,116.21,117.92,3429385,24431,117.564712,116.68,False,True,170448.0
2019-11-18,117.58,120.49,117.58,118.8,3023096,26859,119.070636,117.58,False,True,400.0
2019-11-19,119.01,120.53,118.57,120.33,2349545,21358,119.948393,119.09,False,True,100.0
2019-11-20,120.33,121.24,118.7909,119.56,2142938,25152,119.693558,120.675,True,False,90763.0
2019-11-21,119.86,121.07,119.3851,120.22,1654518,22735,120.129912,119.7,False,True,112257.0
2019-11-22,120.41,121.06,119.18,119.81,1627752,19149,119.947369,120.22,False,False,3833.0
2019-11-25,120.74,121.97,120.0,120.61,1774419,16462,120.743479,120.63,True,False,701.0
2019-11-26,120.91,122.0,120.25,121.89,3689647,23157,121.607925,121.055,True,True,82350.0
2019-11-27,122.14,122.92,120.94,121.63,1443349,15606,121.720029,121.63,False,False,45727.0
2019-11-29,121.29,121.82,120.1,120.52,1064417,12448,120.84135,120.84,False,False,126826.0
2019-12-02,120.76,121.5,118.8107,119.91,2057159,19479,119.851977,120.52,False,False,22519.0
2019-12-03,119.64,120.785,119.26,120.53,2447246,18117,120.408116,118.8,False,True,196.0
2019-12-04,121.01,121.92,119.63,119.74,2566481,25050,120.278186,120.83,False,False,97786.0
2019-12-05,119.12,120.26,118.0,120.11,2771122,22849,119.747411,119.24,False,True,2000.0
2019-12-06,121.0,121.92,120.91,121.72,2387194,17600,121.577295,120.85,True,True,200.0
2019-12-09,121.49,122.0,120.6305,121.23,1618906,17501,121.183239,121.61,True,False,76782.0
2019-12-10,122.0,123.0,121.59,122.78,2047041,17573,122.583502,122.05,False,True,200.0
2019-12-11,123.2,123.71,122.81,123.56,1802957,17228,123.426026,122.9,False,True,95042.0
2019-12-12,123.75,125.0,123.39,124.33,2041824,22549,124.126112,124.46,True,False,101850.0
2019-12-13,123.95,124.62,123.15,124.45,1130168,13760,124.144281,123.74,False,True,585.0
2019-12-16,125.0,126.5,124.37,126.46,1391256,14917,126.05212,124.73,False,True,57133.0
2019-12-17,126.72,127.36,125.24,127.1,2012851,21995,126.910794,126.31,False,True,128723.0
2019-12-18,127.15,127.63,126.56,126.99,2754195,18313,126.988916,126.56,False,True,68705.0
2019-12-19,127.63,128.89,127.45,128.74,2209746,18069,128.438657,128.43,True,True,74420.0
2019-12-20,129.44,133.52,128.975,132.68,5320307,32487,131.969408,129.62,True,True,589.0
2019-12-23,132.71,133.06,131.39,132.37,1632282,16678,132.513574,132.81,False,False,1015.0
2019-12-24,132.21,133.08,131.29,132.92,442492,6595,132.464765,132.37,False,True,100.0
2019-12-26,133.19,133.19,132.32,133.03,929458,9078,132.851973,132.75,False,True,39870.0
2019-12-27,133.4,133.48,132.38,133.25,1296099,12731,133.159275,133.03,False,True,184606.0
2019-12-30,133.57,133.66,131.8089,132.21,941961,11695,132.326888,132.6266,False,False,48178.0
2019-12-31,132.01,132.58,131.45,132.35,1128567,12205,132.120424,131.82,False,True,34032.0
2020-01-02,132.05,134.28,131.48,134.14,1576715,18006,133.482117,132.35,False,True,200.0
2020-01-03,132.28,134.91,132.27,134.16,1274423,15294,134.166304,133.97,True,True,69672.0
2020-01-06,133.78,134.065,132.71,133.13,2334053,18448,133.187523,133.66,True,False,300.0
2020-01-07,132.81,134.81,132.67,133.58,1226722,15352,133.786239,132.79,False,True,64769.0
2020-01-08,133.76,135.27,133.24,133.29,1766675,20632,133.693635,133.58,True,False,250.0
2020-01-09,134.01,136.37,134.01,135.06,2075355,19614,135.323124,134.75,True,True,99478.0
2020-01-10,135.56,136.0,134.77,135.57,1248963,14827,135.438057,135.73,True,False,900.0
2020-01-13,135.72,136.75,135.46,136.51,1801255,21675,136.134482,136.12,False,True,100.0
2020-01-14,136.42,137.275,135.52,137.27,1848833,17498,136.699748,136.74,False,True,500.0
2020-01-15,137.41,139.0,137.34,138.54,1859576,17056,138.538468,138.33,True,True,71498.0
2020-01-16,138.78,139.4,138.02,139.24,1822882,15309,138.885872,138.555,False,True,117882.0
2020-01-17,139.62,140.4,138.86,140.16,1993593,17427,139.978287,139.29,False,True,284744.0
2020-01-21,138.97,142.52,138.97,141.93,4693388,26976,141.436575,139.19,False,True,742.0
2020-01-22,142.77,143.33,141.21,141.5,1889090,22205,141.86842,142.63,True,False,622.0
2020-01-23,141.29,141.77,137.52,138.34,2148497,23757,138.468154,141.5,False,False,100.0
2020-01-24,139.62,139.62,136.1474,136.31,2047030,21653,137.068473,139.38,True,False,200.0
2020-01-27,134.25,136.435,134.03,135.96,1656515,18693,135.812059,136.0,False,False,403.0
2020-01-28,136.14,138.915,135.49,138.26,2176510,19720,138.147828,135.59,False,True,66344.0
2020-01-29,138.97,139.97,138.44,138.51,1366479,15221,139.001953,139.15,True,False,64950.0
2020-01-30,137.64,138.33,136.06,138.03,1735411,17829,137.853851,138.0,False,True,100.0
2020-01-31,137.6,137.97,134.0,134.21,2582313,25283,134.892547,137.37,False,False,67834.0
2020-02-03,134.58,137.47,134.2,135.52,2376967,23387,135.771544,134.2,False,True,444.0
2020-02-04,137.08,139.44,136.69,138.97,1839782,20300,138.676814,136.49,False,True,400.0
2020-02-05,139.96,140.3,137.545,137.89,1507609,18356,138.335551,139.28,False,False,86026.0
2020-02-06,137.96,139.1,136.87,138.97,2206858,21025,138.38954,137.41,False,True,111688.0
2020-02-07,139.05,139.16,138.03,138.9,1780830,16940,138.742437,138.2625,False,True,68533.0
2020-02-10,138.62,142.74,138.353,142.55,2455986,27038,141.493512,139.13,True,True,125148.0
2020-02-11,143.4,144.35,142.65,144.03,2274224,25057,143.794726,142.92,False,True,146388.0
2020-02-12,143.45,144.46,142.43,142.98,1830699,21453,143.171507,145.03,False,False,200.0
2020-02-13,142.0,146.26,141.25,144.94,3384492,35342,144.304465,145.0,False,False,390.0
2020-02-14,144.94,145.4,143.115,144.17,1810544,19563,143.892728,143.88,False,True,147326.0
2020-02-18,144.03,144.13,142.61,143.65,2461853,19598,143.451343,143.99,True,False,1349.0
2020-02-19,143.5,145.61,142.81,144.06,1676561,19524,144.188155,142.6,False,True,14981.0
2020-02-20,143.75,144.09,141.24,143.55,1182574,15550,143.182172,143.67,False,False,67397.0
2020-02-21,142.93,143.0,141.5,142.23,1755267,16317,142.303898,142.29,False,False,146273.0
2020-02-24,138.6,140.8179,137.535,138.39,1642254,21826,138.666402,141.0,False,False,353.0
2020-02-25,138.62,138.85,134.315,134.82,2236214,26614,135.795196,139.88,True,False,400.0
2020-02-26,135.94,139.25,135.5,136.15,2562184,31226,137.000469,134.6,False,True,1000.0
2020-02-27,134.62,137.425,133.9,133.95,3075293,36316,135.513618,134.0,False,False,372.0
2020-02-28,130.76,133.24,127.0,133.23,4779328,53505,130.953589,130.11,False,True,224.0
2020-03-02,134.3,139.17,133.06,138.91,2881609,38322,136.855597,133.68,False,True,400.0
2020-03-03,139.25,141.76,135.62,137.24,2768225,33761,138.300562,138.91,False,False,294.0
2020-03-04,139.95,143.7,138.52,143.62,3283746,35542,141.562809,139.75,False,True,122549.0
2020-03-05,141.08,142.64,138.06,139.56,2472647,26378,139.910641,137.88,False,True,304.0
2020-03-06,134.51,137.6,131.83,137.05,3204239,38756,135.498892,136.95,False,True,200.0
2020-03-09,128.2,133.29,127.59,129.72,2827489,35203,131.02583,130.3,False,False,200.0
2020-03-10,133.11,133.62,127.265,132.72,3265699,41729,130.626801,131.0,False,True,152.0
