date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume,atr
2019-08-06,133.91,135.68,133.21,134.69,32696746,237998,134.396672,134.62,True,True,943503.0,2.985350000000003
2019-08-07,133.59,135.65,131.8284,135.28,33414636,240549,134.400005,134.2,True,True,1418104.0,3.1190357142857175
2019-08-08,136.59,138.99,135.93,138.89,27497171,183290,138.057153,137.3478,True,True,813584.0,3.080464285714289
2019-08-09,138.61,139.38,136.46,137.71,23466751,173384,137.756465,137.25,False,True,881218.0,3.1054642857142887
2019-08-12,137.07,137.86,135.24,135.79,20484348,144470,136.266014,136.9,False,False,457399.0,3.152607142857146
2019-08-13,135.99,138.8,135.0,138.6,25497699,204664,138.100207,138.23,False,True,1222631.0,3.289035714285717
2019-08-14,136.32,136.92,133.67,133.98,32529365,228364,134.624503,135.67,False,False,652713.0,3.5412857142857166
2019-08-15,134.02,134.58,132.25,133.68,28125416,210630,133.504898,133.36,False,True,866796.0,3.6016428571428594
2019-08-16,135.1,136.46,134.72,136.13,25026716,156847,135.76164,135.694,True,True,899207.0,3.6470928571428596
2019-08-19,137.8,138.55,136.885,138.41,24370543,157806,138.057109,137.645,True,True,604292.0,3.7185642857142898
2019-08-20,138.21,138.71,137.24,137.26,21448773,129617,137.743863,137.89,False,False,577902.0,3.4371357142857186
2019-08-21,138.5,139.4935,138.0,138.79,14982609,116473,138.784635,138.71,False,True,522867.0,3.263221428571435
2019-08-22,138.66,139.2,136.29,137.78,18709877,134795,137.609248,136.64,False,True,1353957.0,3.252507142857149
2019-08-23,137.1,138.35,132.8,133.39,38515410,289937,134.518163,138.03,True,False,875028.0,3.2117928571428616
2019-08-26,134.99,135.56,133.9,135.45,20325664,147294,134.985525,134.47,False,True,564731.0,3.11893571428572
2019-08-27,136.42,136.72,134.66,135.74,23119685,151484,135.808828,136.345,True,False,497380.0,2.9931071428571476
2019-08-28,134.88,135.76,133.55,135.56,17419668,134514,135.01551,134.86,True,True,740152.0,2.885964285714288
2019-08-29,137.09,138.44,136.91,138.12,20227459,151716,137.972954,137.38,False,True,1271340.0,2.883107142857146
2019-08-30,139.1,139.18,136.27,137.79,23946343,149854,137.573309,137.845,True,False,486107.0,2.903821428571431
2019-09-03,136.39,137.2,135.7,136.04,18912604,145245,136.277025,136.7392,True,False,789766.0,2.7816785714285737
2019-09-04,137.17,137.69,136.48,137.63,18060798,135162,137.282772,136.94,False,True,547200.0,2.5473928571428592
2019-09-05,139.0,140.3837,138.76,140.05,26123145,196133,139.688389,139.98,True,True,1326882.0,2.5776571428571446
2019-09-06,140.1,140.18,138.2,139.1,20862201,180914,139.186695,139.5749,True,False,521062.0,2.5205142857142886
2019-09-09,139.59,139.75,136.46,137.52,25775709,253680,137.481756,137.565,True,False,971710.0,2.582657142857144
2019-09-10,136.7,136.8862,134.51,136.08,28904418,256040,135.501918,135.35,False,True,1152823.0,2.6926571428571457
2019-09-11,135.68,136.27,135.09,136.12,24726942,200397,135.766342,135.6,False,True,726346.0,2.6174071428571444
2019-09-12,137.64,138.42,136.87,137.52,27009981,195621,137.662581,137.73,False,False,673223.0,2.573835714285715
2019-09-13,137.78,138.06,136.57,137.32,23364298,187418,137.354659,137.84,True,False,877423.0,2.283835714285717
2019-09-16,135.68,136.7,135.66,136.33,16734753,160558,136.33075,136.35,True,False,435063.0,2.2474071428571443
2019-09-17,136.95,137.52,136.425,137.39,17976301,129193,137.094458,136.78,False,True,628716.0,2.1852642857142865
2019-09-18,137.36,138.67,136.5299,138.52,24501202,181398,137.83515,137.4341,False,True,477983.0,2.18027142857143
2019-09-19,140.23,142.37,140.0736,141.07,36095413,268324,141.204576,141.77,False,False,1460938.0,2.2495571428571446
2019-09-20,141.15,141.65,138.25,139.44,40060519,208404,140.092238,140.67,False,False,741047.0,2.284557142857145
2019-09-23,139.13,139.63,138.44,139.14,17955996,141528,139.182522,139.1,False,True,521780.0,2.2202714285714302
2019-09-24,140.0,140.69,136.88,137.38,30017210,254391,138.269214,139.94,False,False,540932.0,2.3745571428571446
2019-09-25,137.5,139.958,136.03,139.36,22642591,225045,138.29422,137.28,False,True,729071.0,2.458435714285715
2019-09-26,139.44,140.18,138.44,139.54,17813827,179580,139.402894,139.6299,True,False,455126.0,2.4412928571428574
2019-09-27,140.34,140.36,136.645,137.73,22499039,200518,138.126196,139.3214,True,False,441666.0,2.471650000000001
2019-09-30,138.19,139.215,137.78,139.03,18659892,133966,138.781776,138.23,False,True,285165.0,2.362721428571429
2019-10-01,139.66,140.25,137.0,137.07,22582964,182326,138.074735,138.875,False,False,803534.0,2.5105785714285713
2019-10-02,136.34,136.37,133.5799,134.65,32001863,257955,134.586086,134.02,False,True,1736631.0,2.5955857142857144
2019-10-03,134.78,136.75,133.22,136.28,26379799,218726,135.666395,134.94,True,True,1039286.0,2.7412999999999994
2019-10-04,136.69,138.25,136.42,138.12,23839548,165035,137.688762,137.13,False,True,647723.0,2.7634428571428566
2019-10-07,137.37,138.18,137.02,137.12,16613784,129885,137.440832,137.41,True,False,407124.0,2.7612999999999994
2019-10-08,137.14,137.76,135.62,135.67,26783396,228418,136.538031,136.6362,True,False,975455.0,2.7612928571428563
2019-10-09,137.31,138.7,136.97,138.24,20220552,164219,137.938197,137.68,False,True,462240.0,2.7027214285714285
2019-10-10,138.5,139.6699,138.25,139.1,18397155,158398,139.089388,138.8896,False,True,597761.0,2.562
2019-10-11,140.12,141.03,139.5,139.68,25551194,221789,140.357497,140.63,False,False,797812.0,2.614857142857143
2019-10-14,139.69,140.29,139.52,139.55,13591639,98716,139.782295,139.94,True,False,358448.0,2.3977142857142844
2019-10-15,140.0,141.79,139.81,141.575,19918552,142047,141.319771,141.68,True,False,1444787.0,2.277142857142855
2019-10-16,140.85,140.99,139.53,140.41,20841689,154234,140.195558,140.42,True,False,966445.0,2.2989285714285677
2019-10-17,141.0,141.42,139.02,139.69,22102797,157500,139.830258,139.87,True,False,838200.0,2.2049999999999943
2019-10-18,139.87,140.0,136.56,137.41,32284478,211081,138.063899,138.45,False,False,859184.0,2.3446428571428504
2019-10-21,138.48,138.5,137.01,138.43,20716105,144615,138.001726,137.88,True,True,774542.0,2.2189285714285654
2019-10-22,138.98,140.01,136.26,136.37,28005552,206331,137.72947,139.34,True,False,748372.0,2.237492857142852
2019-10-23,136.72,137.45,135.61,137.24,31508319,238257,136.509631,135.86,False,True,879996.0,2.1167785714285645
2019-10-24,139.43,140.42,138.67,139.94,37285849,249597,139.729207,139.62,True,True,1186018.0,2.2032071428571345
2019-10-25,139.48,141.14,139.2,140.74,25959728,174458,140.648272,140.6,False,True,802724.0,2.25892142857142
2019-10-28,144.6,145.67,143.51,144.19,35281718,253263,144.321088,144.0,False,True,1879040.0,2.458207142857134
2019-10-29,144.04,144.5,142.65,142.83,20589569,163308,143.318453,143.72,False,False,697313.0,2.373921428571419
2019-10-30,143.62,145.0,142.79,144.61,18521651,155631,143.924834,143.6101,True,True,531110.0,2.429642857142848
2019-10-31,144.86,144.93,142.99,143.37,24605447,163316,143.648154,143.83,False,False,589180.0,2.430357142857133
2019-11-01,144.31,144.42,142.965,143.72,33133343,167405,143.390759,143.61,True,True,575760.0,2.4792857142857048
2019-11-04,144.96,145.0,144.16,144.55,16911999,129434,144.547394,144.44,False,True,1936194.0,2.4107142857142776
2019-11-05,145.0,145.02,143.905,144.46,18250457,130223,144.511518,144.59,False,False,1708735.0,2.3442857142857076
2019-11-06,144.17,144.52,143.2,144.06,16603298,131676,143.92369,143.97,False,True,1528856.0,2.267142857142854
2019-11-07,144.1,144.88,143.77,144.26,17787023,137854,144.448856,144.67,True,False,1465317.0,2.1007142857142815
2019-11-08,144.04,145.99,143.76,145.96,16752939,128107,145.082978,144.27,True,True,1054183.0,2.153571428571425
2019-11-11,145.37,146.42,144.73,146.11,14370196,121541,145.832915,145.07,False,True,1772963.0,2.0064285714285677
2019-11-12,146.2,147.57,146.06,147.07,18648712,133099,147.060683,146.4921,True,True,1333799.0,1.9828571428571402
2019-11-13,146.74,147.4625,146.28,147.31,17444319,128845,147.082872,146.61,False,True,1390959.0,1.8401785714285706
2019-11-14,147.11,148.41,147.0,148.06,19755100,123123,147.860384,147.62,True,True,1365017.0,1.8023214285714277
2019-11-15,149.0,149.99,148.27,149.97,23510503,145932,149.512582,148.39,False,True,3190020.0,1.5880357142857153
2019-11-18,150.0,150.55,148.98,150.34,21554947,152359,149.915807,149.2048,False,True,2071685.0,1.5680357142857173
2019-11-19,150.85,151.33,150.195,150.39,23960826,161461,150.620216,150.36,False,True,1981484.0,1.491250000000004
2019-11-20,150.4,150.84,148.46,149.62,25920885,194238,149.713596,150.47,True,False,2252180.0,1.522678571428575
2019-11-21,149.46,149.8,148.501,149.48,18576110,122330,149.252815,149.24,False,True,1337355.0,1.5115357142857195
2019-11-22,150.0,150.3,148.82,149.59,15906680,110985,149.488312,150.12,True,False,1496946.0,1.525821428571435
2019-11-25,150.0,151.35,149.92,151.23,22428733,118672,150.958249,150.46,True,True,1645357.0,1.5718928571428623
2019-11-26,151.43,152.42,151.32,152.03,24647798,129200,152.017218,151.7502,True,True,1858812.0,1.5626071428571464
2019-11-27,152.33,152.5,151.52,152.32,15201308,108374,152.128965,152.09,False,True,1507890.0,1.5533214285714325
2019-11-29,152.0,152.3,151.28,151.38,11977302,74765,151.604761,151.92,False,False,1257491.0,1.4683214285714306
2019-12-02,151.75,151.83,148.32,149.55,27473966,204736,149.637942,150.335,False,False,1976439.0,1.5983214285714322
2019-12-03,147.39,149.43,146.65,149.31,25192269,171793,148.36817,147.57,True,True,2856488.0,1.6976071428571475
2019-12-04,150.0,150.1799,149.2,149.85,17581317,139552,149.698326,149.56,False,True,1827654.0,1.6831357142857197
2019-12-05,150.05,150.32,149.48,149.93,17880601,110896,149.9145,150.08,True,False,1101961.0,1.6424214285714345
2019-12-06,151.0,151.87,150.27,151.75,16410400,123433,151.311054,150.63,False,True,1471104.0,1.6431357142857195
2019-12-09,151.05,152.21,150.91,151.36,16741490,110784,151.578868,151.98,True,False,1581072.0,1.6238500000000045
2019-12-10,151.18,151.89,150.765,151.13,16481315,130072,151.325504,151.24,True,False,1478040.0,1.6231357142857175
2019-12-11,151.75,151.87,150.33,151.7,18860111,116412,151.335747,150.355,False,True,1886054.0,1.5631357142857172
2019-12-12,151.62,153.44,151.02,153.24,24645576,184671,152.658927,152.43,True,True,2265859.0,1.6432071428571444
2019-12-13,153.23,154.89,152.83,154.53,23850062,178654,154.272159,153.7037,True,True,1497070.0,1.6846357142857127
2019-12-16,155.11,155.9,154.82,155.53,24252770,142211,155.407718,155.67,True,False,2100200.0,1.6567785714285708
2019-12-17,155.56,155.71,154.45,154.69,25445856,150541,154.893924,155.21,False,False,2187295.0,1.6617785714285722
2019-12-18,154.41,155.48,154.18,154.37,24132410,122814,154.642111,154.6,True,False,1389282.0,1.6846357142857147
2019-12-19,154.0,155.77,153.75,155.71,25813825,133288,155.306697,154.72,True,True,1213949.0,1.7546357142857159
2019-12-20,157.65,158.49,156.29,157.41,53599876,161415,157.321981,156.4,False,True,13139373.0,1.7024928571428575
2019-12-23,157.87,158.12,157.27,157.41,17726423,121833,157.508958,157.71,False,False,1390682.0,1.5560642857142852
2019-12-24,157.41,157.71,157.115,157.38,8989184,51542,157.405322,157.195,False,True,790515.0,1.528571428571427
2019-12-26,157.56,158.73,157.4,158.67,14527290,92060,158.366956,157.7512,True,True,842169.0,1.5649999999999977
2019-12-27,159.45,159.55,158.22,158.96,18414627,115652,158.859649,158.9675,False,False,1763776.0,1.5214285714285702
2019-12-30,158.99,159.02,156.73,157.59,16356971,134690,157.67417,157.41,False,True,1642433.0,1.5921428571428566
2019-12-31,156.83,157.77,156.45,157.7,18393419,123116,157.31485,157.33,True,True,1137932.0,1.6060714285714295
2020-01-02,158.65,160.73,158.33,160.62,22634742,175508,159.776454,159.5095,True,True,2563062.0,1.7125000000000017
2020-01-03,158.17,159.945,158.06,158.62,21121681,166450,159.179016,159.805,True,False,2608149.0,1.7225000000000026
2020-01-06,156.98,159.1,156.51,159.03,20827251,148394,158.483596,157.892,True,True,2336571.0,1.7603571428571476
2020-01-07,159.35,159.67,157.32,157.58,21881759,167838,158.298698,158.48,False,False,2165314.0,1.830357142857147
2020-01-08,158.95,160.8,157.9491,160.09,27762126,198631,159.600002,158.4,False,True,2181789.0,1.9703571428571454
2020-01-09,161.84,162.215,161.03,162.09,21400194,160998,161.818696,161.81,False,True,2349826.0,2.029285714285718
2020-01-10,162.85,163.22,161.18,161.34,21109422,160009,162.111327,162.445,False,False,1827754.0,2.0307142857142884
2020-01-13,161.83,163.31,161.26,163.28,21637984,155185,162.591371,161.86,False,True,1962921.0,1.9785714285714318
2020-01-14,163.37,163.6,161.72,162.13,23500793,176573,162.711019,162.7,False,False,2222884.0,2.0521428571428606
2020-01-15,162.67,163.94,162.57,163.18,21418641,167362,163.346304,163.31,True,False,1555351.0,2.138928571428575
2020-01-16,164.31,166.24,164.03,166.17,23865761,169031,165.409279,164.36,True,True,1597759.0,2.261071428571433
2020-01-17,167.41,167.4675,165.43,167.1,34771790,201347,166.690268,166.36,False,True,6144150.0,2.3116071428571456
2020-01-21,166.78,168.19,166.43,166.5,29541911,179787,166.960745,166.91,True,False,2220095.0,2.2737500000000006
2020-01-22,167.4,167.49,165.68,165.7,24139026,181400,166.329565,167.125,False,False,1812387.0,2.3087499999999994
2020-01-23,166.19,166.8,165.27,166.72,19680766,134803,166.369745,165.61,False,True,1683185.0,2.201607142857142
2020-01-24,167.51,167.53,164.45,165.04,24918717,198577,165.851296,167.325,False,False,1872136.0,2.23875
2020-01-27,161.13,163.375,160.2,162.28,32113287,238985,162.352821,162.27,True,True,3636393.0,2.3994642857142856
2020-01-28,163.79,165.755,163.073,165.46,24900054,172404,165.114601,163.75,False,True,1873213.0,2.479821428571429
2020-01-29,168.0,168.75,165.69,168.04,35127841,279794,168.180894,167.05,False,True,3027677.0,2.4848214285714283
2020-01-30,174.0,174.05,170.79,172.78,51598681,408457,172.480159,173.05,False,False,8612251.0,2.7623214285714295
2020-01-31,172.21,172.4,169.58,170.23,36142809,290141,170.620926,171.58,False,False,2593692.0,2.8451785714285722
2020-02-03,170.42,174.5,170.4,174.38,30149875,220738,173.298312,171.45,True,True,2625618.0,3.0037500000000006
2020-02-04,177.17,180.64,176.31,180.12,36433374,270086,178.996657,177.0052,False,True,3018846.0,3.3166071428571433
2020-02-05,184.06,184.2,178.4101,179.9,39186674,323396,180.4486,181.185,False,False,4367679.0,3.6008857142857136
2020-02-06,181.06,183.8199,180.059,183.63,27756128,230448,182.591978,180.57,False,True,2467133.0,3.662307142857141
2020-02-07,182.94,185.63,182.48,183.89,33529084,245038,184.179731,183.48,True,True,2328445.0,3.7417714285714276
2020-02-10,183.51,188.84,183.25,188.7,35844342,260622,186.967754,184.715,True,True,2492960.0,4.015342857142857
2020-02-11,190.65,190.7,183.5,184.44,53161455,476633,186.814992,189.39,False,False,6914123.0,4.400342857142856
2020-02-12,185.49,185.85,181.85,184.71,47078131,378196,183.873831,183.885,False,True,4784416.0,4.576771428571427
2020-02-13,183.08,186.23,182.872,183.71,35295834,292075,184.396586,183.8882,True,False,2710596.0,4.5966285714285675
2020-02-14,183.38,185.41,182.65,185.35,23149716,181075,184.438345,183.27,True,True,2384681.0,4.448057142857138
2020-02-18,185.65,187.7,184.34,187.23,27854794,235456,186.828523,186.2696,True,True,3058942.0,4.439842857142851
2020-02-19,188.05,188.18,186.47,187.28,29997471,192919,187.332109,186.77,False,True,2862334.0,4.32698571428571
2020-02-20,187.0,187.25,181.1,184.42,36862608,309648,184.251348,186.47,False,False,1748869.0,4.339128571428566
2020-02-21,183.37,183.5,177.25,178.59,48623681,409071,179.49641,181.195,False,False,5146622.0,4.622699999999995
2020-02-24,167.72,174.55,163.23,170.89,68312367,621694,171.497461,172.66,True,False,13171824.0,5.414842857142852
2020-02-25,174.0,174.84,167.6462,168.07,68073512,581408,170.338294,172.865,False,False,4880878.0,5.481542857142854
2020-02-26,169.61,173.26,168.21,170.17,56388043,490432,170.665329,172.159,True,False,6260222.0,5.438692857142854
2020-02-27,163.37,167.03,157.98,158.18,93175914,866608,162.998578,165.49,True,False,8666098.0,6.029414285714283
2020-02-28,152.81,163.71,152.0,162.01,97124619,844907,158.443177,155.65,True,True,11264144.0,6.6408428571428555
2020-03-02,165.0,172.92,162.31,172.79,71108311,599588,167.766768,165.53,True,True,7146148.0,7.0208428571428545
2020-03-03,173.8,175.0,162.26,164.51,71679110,646158,167.704658,170.1921,False,False,6250523.0,7.416557142857142
2020-03-04,168.58,170.7,165.62,170.55,50594270,401797,168.431172,167.5186,False,True,4619070.0,7.572985714285713
2020-03-05,166.09,170.87,165.69,166.27,47817612,416255,167.276399,167.52,True,False,3542452.0,7.703128571428572
2020-03-06,162.49,163.11,156.0,161.57,72821542,682144,160.150034,161.3,False,True,5595954.0,8.239557142857146
2020-03-09,150.5,157.75,150.0,150.58,70419416,635299,153.600795,154.52,True,False,2306739.0,8.825985714285718
2020-03-10,158.13,161.03,152.58,160.92,65354439,549196,157.297725,156.99,False,True,1937878.0,9.45027142857143
2020-03-11,157.25,157.7,151.15,153.63,56504345,502059,154.321575,154.6357,False,False,1686360.0,9.7067
2020-03-12,145.48,153.47,138.58,139.06,93231988,822944,143.661545,145.295,False,False,3022183.0,10.269557142857142
2020-03-13,147.51,161.91,140.73,158.8438,92789858,824555,148.496423,144.53,False,True,2658856.0,10.80455714285714
2020-03-16,138.15,149.35,135.0,135.42,88245902,826789,141.445616,146.1584,True,False,3641241.0,11.993842857142853
2020-03-17,140.01,147.4998,135.0,146.57,81059827,736490,143.173611,141.41,True,True,3138967.0,12.515971428571424
2020-03-18,137.75,146.0,135.02,143.6038,81593273,755218,139.973877,145.26,True,False,2057238.0,12.470257142857138
2020-03-19,142.8,150.15,139.0,143.0,85935177,709136,144.903788,143.28,False,False,3305416.0,12.430257142857139
2020-03-20,145.99,147.1,135.86,137.35,84866265,711973,142.131028,146.34,True,False,2355602.0,12.453828571428565
2020-03-23,137.07,140.57,132.52,135.98,79059088,699902,136.377243,138.25,True,False,1952566.0,12.118828571428564
2020-03-24,143.75,149.6,141.27,148.38,82576889,690414,145.887946,144.75,True,True,2609742.0,12.64954285714285
2020-03-25,148.6,154.33,144.44,146.92,75638421,695850,149.368838,146.94,True,False,1891952.0,12.985971428571421
2020-03-26,148.4,156.66,148.37,155.88,64705520,530892,153.52173,153.41,True,True,2534091.0,12.94811428571428
2020-03-27,151.83,154.89,149.2,149.7,57042493,483419,151.418773,150.59,True,False,1471833.0,12.598828571428566
2020-03-30,152.5,160.6,150.01,160.23,63428959,583395,158.393956,157.7555,True,True,2177217.0,12.630971428571424
2020-03-31,159.42,164.78,156.56,157.71,77963862,663812,160.01811,163.8199,True,False,4128680.0,12.520257142857139
2020-04-01,153.0,157.75,150.82,152.11,57975642,531821,153.771501,155.83,True,False,1499262.0,11.94025714285714
2020-04-02,151.78,155.48,150.36,155.26,49630906,434965,153.420197,153.2,True,True,2328684.0,10.673828571428569
2020-04-03,155.04,157.38,152.19,153.9,41244752,370344,154.469101,155.73,True,False,1419038.0,9.341414285714283
2020-04-06,160.61,166.5,157.58,165.33,67112005,485898,162.405867,160.2892,False,True,2016071.0,9.348571428571427
2020-04-07,169.72,170.0,163.26,163.49,62780396,559577,166.000022,164.6322,True,False,2157843.0,9.004999999999999
2020-04-08,165.9,166.67,163.5,165.13,48318264,411369,165.024398,164.15,False,True,1037641.0,8.435714285714283
2020-04-09,166.28,167.37,163.33,165.14,51432115,456133,164.962299,164.87,True,True,2542901.0,7.92142857142857
2020-04-13,164.12,165.57,162.3,165.51,41905323,336334,163.797901,163.1228,False,True,1152838.0,7.579999999999998
2020-04-14,169.0,173.75,168.0,173.7,52892782,431912,171.866653,170.73,False,True,1483819.0,7.195714285714284
2020-04-15,171.01,173.57,169.24,171.88,40943658,341690,171.855038,171.805,True,True,1861674.0,6.807857142857139
2020-04-16,174.36,177.28,172.9,177.04,50479610,404056,175.39283,174.75,True,True,1573067.0,6.497857142857138
2020-04-17,179.56,180.0,175.87,178.6,52765736,419342,177.910913,178.23,False,True,1489866.0,6.3157142857142805
2020-04-20,176.6,178.75,174.99,175.06,36669670,307961,176.837416,177.5,False,False,1142928.0,5.80571428571428
2020-04-21,173.5,173.6699,166.1102,167.82,56203764,531392,169.058519,169.77,False,False,2385451.0,5.857842857142852
2020-04-22,171.47,174.0,170.82,173.52,34656472,266616,172.606007,171.93,True,True,1125007.0,5.804271428571424
2020-04-23,174.22,175.06,170.91,171.42,32791413,287772,172.941086,174.84,True,False,1187418.0,5.7349857142857115
2020-04-24,172.06,174.56,170.71,174.55,34305441,263915,172.935137,172.07,True,True,834449.0,5.639271428571425
2020-04-27,176.75,176.9,173.3,174.05,33194394,303521,174.793118,175.16,False,False,1088060.0,4.996414285714282
2020-04-28,175.59,175.67,169.39,169.81,34392804,337985,171.614195,172.13,False,False,1298241.0,4.963557142857139
2020-04-29,173.15,177.68,171.88,177.43,52286891,433875,176.396955,174.349,False,True,1336090.0,5.298557142857141
2020-04-30,179.97,180.4,176.23,179.129,53876163,421061,178.639215,178.46,False,True,1627312.0,5.307842857142857
