date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume,atr
2020-02-25,276.51,278.79,257.96,262.05,26387442,301960,264.54356,274.2235,False,False,1852253.0,13.20878571428572
2020-02-26,262.11,275.45,262.0,267.65,18672269,210171,269.511383,269.784,True,False,2174158.0,13.793071428571432
2020-02-27,254.66,267.0,248.89,252.6,22660373,268430,257.729032,257.57,True,False,1872260.0,14.749500000000001
2020-02-28,241.95,272.46,241.79,270.07,28366983,346147,259.643167,247.276,True,True,2601311.0,16.677857142857142
2020-03-02,277.01,277.59,261.0,276.43,22268689,256781,270.852042,269.7842,False,True,2476584.0,17.047857142857143
2020-03-03,278.8,281.07,262.4601,265.72,16319901,201047,271.395035,274.39,False,False,1298566.0,17.69642142857143
2020-03-04,270.31,284.89,267.2,284.51,14985128,157584,276.891265,269.2,False,True,1094751.0,18.71499285714285
2020-03-05,276.2,283.2,271.5,273.29,13508645,151155,276.19413,278.1038,True,False,1120341.0,19.332135714285705
2020-03-06,266.08,268.39,258.0,266.08,12891207,167824,263.245552,264.17,False,True,1299832.0,18.696421428571423
2020-03-09,239.9,259.4,238.18,245.44,15353992,202730,249.31763,249.71,False,False,681683.0,19.799992857142847
2020-03-10,256.3,261.08,245.99,261.08,14516218,170331,254.713886,253.07,False,True,495060.0,19.571421428571416
2020-03-11,255.9,256.6,242.57,246.47,12551693,158640,249.955712,252.9401,False,False,406413.0,19.467135714285707
2020-03-12,225.0,236.119,215.8,216.31,20413835,254312,225.014024,230.39,False,False,675399.0,20.369278571428563
2020-03-13,230.18,241.02,219.61,240.93,15874156,202930,229.002936,227.275,False,True,344088.0,20.272135714285703
2020-03-16,209.03,226.1,194.0,196.4,18191427,226376,211.559096,217.6695,True,False,651102.0,22.13642142857142
2020-03-17,200.72,220.86,191.0,217.27,20840891,265491,209.887867,204.88,True,True,1026285.0,23.308564285714276
2020-03-18,200.0,209.94,180.6807,202.82,21856657,263397,196.177875,205.79,True,False,443452.0,24.582085714285707
